350.00	0.043561298400164
351.00	0.077761396765709
352.00	0.10944800078869
353.00	0.12546500563622
354.00	0.112962000072
355.00	0.10401699692011
356.00	0.13276800513268
357.00	0.21220800280571
358.00	0.31208199262619
359.00	0.34380900859833
360.00	0.30573600530624
361.00	0.25727599859238
362.00	0.26167300343513
363.00	0.31159201264381
364.00	0.34636399149895
365.00	0.34718701243401
366.00	0.33760499954224
367.00	0.32396799325943
368.00	0.27739500999451
369.00	0.20812499523163
370.00	0.18592399358749
371.00	0.22423100471497
372.00	0.26545798778534
373.00	0.21213400363922
374.00	0.098789803683758
375.00	0.033808801323175
376.00	0.014009200036526
377.00	0.0086050797253847
378.00	0.0066161300055683
379.00	0.0057879299856722
380.00	0.0055938600562513
381.00	0.005951439961791
382.00	0.0070895999670029
383.00	0.0089754499495029
384.00	0.013430899940431
385.00	0.022289600223303
386.00	0.035029098391533
387.00	0.042341399937868
388.00	0.034598000347614
389.00	0.023657999932766
390.00	0.018223399296403
391.00	0.017635200172663
392.00	0.022968500852585
393.00	0.028972899541259
394.00	0.029507599771023
395.00	0.023659400641918
396.00	0.015909999608994
397.00	0.010433900170028
398.00	0.0088963098824024
399.00	0.0092781502753496
400.00	0.011341599747539
401.00	0.014654600061476
402.00	0.016678100451827
403.00	0.014771199785173
404.00	0.0099751995876431
405.00	0.0064811198972166
406.00	0.0052510998211801
407.00	0.0041683199815452
408.00	0.0043874802067876
409.00	0.0050504799000919
410.00	0.0079159997403622
411.00	0.010627600364387
412.00	0.011336900293827
413.00	0.0095363100990653
414.00	0.0061234799213707
415.00	0.0041311299428344
416.00	0.0032690400257707
417.00	0.0028378600254655
418.00	0.0031355400569737
419.00	0.0038429999258369
420.00	0.0048461598344147
421.00	0.0064666699618101
422.00	0.0090666804462671
423.00	0.0095936097204685
424.00	0.0082707302644849
425.00	0.0056263501755893
426.00	0.0035337600857019
427.00	0.0030634601134807
428.00	0.00246158009395
429.00	0.002937369979918
430.00	0.0032177099492401
431.00	0.0045418599620461
432.00	0.0068763298913836
433.00	0.0099658202379942
434.00	0.011938000097871
435.00	0.010606899857521
436.00	0.0072246198542416
437.00	0.0048718298785388
438.00	0.0029563100542873
439.00	0.0026722000911832
440.00	0.002636109944433
441.00	0.0033125600311905
442.00	0.0047716698609293
443.00	0.0067094098776579
444.00	0.011781900189817
445.00	0.018547300249338
446.00	0.018597999587655
447.00	0.012099700048566
448.00	0.0063991700299084
449.00	0.0036454200744629
450.00	0.0031287299934775
451.00	0.0033822199329734
452.00	0.0035060199443251
453.00	0.0031266000587493
454.00	0.0048249401152134
455.00	0.012389999814332
456.00	0.026898600161076
457.00	0.028718799352646
458.00	0.013839099556208
459.00	0.0034330599009991
460.00	0.0014658099971712
461.00	0.0007992530008778
462.00	0.00067688699346036
463.00	0.00040181199437939
464.00	0.00040325900772586
465.00	0.00037870201049373
466.00	0.00029545000870712
467.00	0.0003567420062609
468.00	0.00026955100474879
469.00	0.000364350999007
470.00	0.00028228899464011
471.00	0.00016389999655075
472.00	0.00033345998963341
473.00	0.0003176309983246
474.00	0.00027203999343328
475.00	0.00037319501279853
476.00	0.00036576599813998
477.00	0.00042464199941605
478.00	0.00051149999490008
479.00	0.00046420699800365
480.00	0.00053373700939119
481.00	0.00065557501511648
482.00	0.00072481698589399
483.00	0.00097082799766213
484.00	0.0013065299717709
485.00	0.0017258699517697
486.00	0.0023849499411881
487.00	0.0033230900298804
488.00	0.0046150498092175
489.00	0.0068392502143979
490.00	0.0098404102027416
491.00	0.01346299983561
492.00	0.018732000142336
493.00	0.026315899565816
494.00	0.035059001296759
495.00	0.045761201530695
496.00	0.05976590141654
497.00	0.080858297646046
498.00	0.1058330014348
499.00	0.14415900409222
500.00	0.19134099781513
501.00	0.24971699714661
502.00	0.31416600942612
503.00	0.38442501425743
504.00	0.44271698594093
505.00	0.49114999175072
506.00	0.54877102375031
507.00	0.62767100334167
508.00	0.73306602239609
509.00	0.83257400989532
510.00	0.8969429731369
511.00	0.92872202396393
512.00	0.94125401973724
513.00	0.9452999830246
514.00	0.94669198989868
515.00	0.94744497537613
516.00	0.94809401035309
517.00	0.94814801216125
518.00	0.94688701629639
519.00	0.94528597593307
520.00	0.94277197122574
521.00	0.94027000665665
522.00	0.93856102228165
523.00	0.93825101852417
524.00	0.93836802244186
525.00	0.93886202573776
526.00	0.93991202116013
527.00	0.94093400239944
528.00	0.94154101610184
529.00	0.94198602437973
530.00	0.94215297698975
531.00	0.94133400917053
532.00	0.94050198793411
533.00	0.93932300806046
534.00	0.93924897909164
535.00	0.94059002399445
536.00	0.94157701730728
537.00	0.94228500127792
538.00	0.94330102205276
539.00	0.94418299198151
540.00	0.94453299045563
541.00	0.94541102647781
542.00	0.94524002075195
543.00	0.9449599981308
544.00	0.94420498609543
545.00	0.94306302070618
546.00	0.9417319893837
547.00	0.94241797924042
548.00	0.9417889714241
549.00	0.94384199380875
550.00	0.94519799947739
551.00	0.94669097661972
552.00	0.94786900281906
553.00	0.94845801591873
554.00	0.9493910074234
555.00	0.9489129781723
556.00	0.94767302274704
557.00	0.94581001996994
558.00	0.94247001409531
559.00	0.94134002923965
560.00	0.93914097547531
561.00	0.93802100419998
562.00	0.93685299158096
563.00	0.93765300512314
564.00	0.93901002407074
565.00	0.94096100330353
566.00	0.9439190030098
567.00	0.9463250041008
568.00	0.94859701395035
569.00	0.95071202516556
570.00	0.95105600357056
571.00	0.95101797580719
572.00	0.94965201616287
573.00	0.94764399528503
574.00	0.94491201639175
575.00	0.94135600328445
576.00	0.9378160238266
577.00	0.93495398759842
578.00	0.93296498060226
579.00	0.93174302577972
580.00	0.93136900663376
581.00	0.93208700418472
582.00	0.933728992939
583.00	0.93595099449158
584.00	0.93823200464249
585.00	0.94104498624802
586.00	0.94306397438049
587.00	0.94514900445938
588.00	0.94536399841309
589.00	0.94719302654266
590.00	0.94779598712921
591.00	0.9478639960289
592.00	0.94813102483749
593.00	0.94433498382568
594.00	0.94217598438263
595.00	0.93826901912689
596.00	0.93685299158096
597.00	0.93308699131012
598.00	0.93180298805237
599.00	0.92834997177124
600.00	0.92677801847458
601.00	0.930330991745
602.00	0.93205899000168
603.00	0.93333297967911
604.00	0.9360179901123
605.00	0.93821597099304
606.00	0.94106602668762
607.00	0.94414800405502
608.00	0.94744700193405
609.00	0.95038098096848
610.00	0.95086097717285
611.00	0.95350801944733
612.00	0.95392400026321
613.00	0.95344698429108
614.00	0.95222598314285
615.00	0.95031398534775
616.00	0.94708901643753
617.00	0.94488900899887
618.00	0.94248700141907
619.00	0.9401770234108
620.00	0.93913197517395
621.00	0.93768298625946
