"","Wavelength","Emission"
"128",477,0.042464199941605
"129",478,0.051149999490008
"130",479,0.046420699800365
"131",480,0.053373700939119
"132",481,0.065557501511648
"133",482,0.072481698589399
"134",483,0.097082799766213
"135",484,0.13065299717709
"136",485,0.17258699517697
"137",486,0.23849499411881
"138",487,0.33230900298804
"139",488,0.46150498092175
"140",489,0.68392502143979
"141",490,0.98404102027416
"142",491,1.346299983561
"143",492,1.8732000142336
"144",493,2.6315899565816
"145",494,3.5059001296759
"146",495,4.5761201530695
"147",496,5.976590141654
"148",497,8.0858297646046
"149",498,10.58330014348
"150",499,14.415900409222
"151",500,19.134099781513
"152",501,24.971699714661
"153",502,31.416600942612
"154",503,38.442501425743
"155",504,44.271698594093
"156",505,49.114999175072
"157",506,54.877102375031
"158",507,62.767100334167
"159",508,73.306602239609
"160",509,83.257400989532
"161",510,89.69429731369
"162",511,92.872202396393
"163",512,94.125401973724
"164",513,94.52999830246
"165",514,94.669198989868
"166",515,94.744497537613
"167",516,94.809401035309
"168",517,94.814801216125
"169",518,94.688701629639
"170",519,94.528597593307
"171",520,94.277197122574
"172",521,94.027000665665
"173",522,93.856102228165
"174",523,93.825101852417
"175",524,93.836802244186
"176",525,93.886202573776
"177",526,93.991202116013
"178",527,94.093400239944
"179",528,94.154101610184
"180",529,94.198602437973
"181",530,94.215297698975
"182",531,94.133400917053
"183",532,94.050198793411
"184",533,93.932300806046
"185",534,93.924897909164
"186",535,94.059002399445
"187",536,94.157701730728
"188",537,94.228500127792
"189",538,94.330102205276
"190",539,94.418299198151
"191",540,94.453299045563
"192",541,94.541102647781
"193",542,94.524002075195
"194",543,94.49599981308
"195",544,94.420498609543
"196",545,94.306302070618
"197",546,94.17319893837
"198",547,94.241797924042
"199",548,94.17889714241
"200",549,94.384199380875
"201",550,94.519799947739
"202",551,94.669097661972
"203",552,94.786900281906
"204",553,94.845801591873
"205",554,94.93910074234
"206",555,94.89129781723
"207",556,94.767302274704
"208",557,94.581001996994
"209",558,94.247001409531
"210",559,94.134002923965
"211",560,93.914097547531
"212",561,93.802100419998
"213",562,93.685299158096
"214",563,93.765300512314
"215",564,93.901002407074
"216",565,94.096100330353
"217",566,94.39190030098
"218",567,94.63250041008
"219",568,94.859701395035
"220",569,95.071202516556
"221",570,95.105600357056
"222",571,95.101797580719
"223",572,94.965201616287
"224",573,94.764399528503
"225",574,94.491201639175
"226",575,94.135600328445
"227",576,93.78160238266
"228",577,93.495398759842
"229",578,93.296498060226
"230",579,93.174302577972
"231",580,93.136900663376
"232",581,93.208700418472
"233",582,93.3728992939
"234",583,93.595099449158
"235",584,93.823200464249
"236",585,94.104498624802
"237",586,94.306397438049
"238",587,94.514900445938
"239",588,94.536399841309
"240",589,94.719302654266
"241",590,94.779598712921
"242",591,94.78639960289
"243",592,94.813102483749
"244",593,94.433498382568
"245",594,94.217598438263
"246",595,93.826901912689
"247",596,93.685299158096
"248",597,93.308699131012
"249",598,93.180298805237
"250",599,92.834997177124
"251",600,92.677801847458
"252",601,93.0330991745
